day,hour_of_day,outdoor_temp_c,setpoint_c,humidity_pct,occupancy,refrigerant,load_kw,dew_point_c,evap_temp_c,frost_limited,cond_temp_c,critical_point_exceeded,cop,compressor_work_kwh
220,4,18.68,22.1,38.9,1,R32,0.15,7.45,19.96,False,20.09,False,8.0,0.0187
220,5,17.73,23.6,37.2,4,R32,0.6,8.13,15.03,False,23.35,False,8.0,0.075
221,22,21.29,24.8,59.1,3,R32,0.45,16.27,18.37,False,25.51,False,8.0,0.0562
221,23,19.22,20.6,41.8,4,R32,0.6,7.16,12.03,False,24.85,False,8.0,0.075
221,0,18.48,22.4,41.0,2,R32,0.3,8.49,18.11,False,21.29,False,8.0,0.0375
221,1,17.83,21.9,35.1,4,R32,0.6,5.78,13.33,False,23.46,False,8.0,0.075
221,2,18.24,23.9,57.9,4,R32,0.6,15.1,15.33,False,23.87,False,8.0,0.075
221,3,17.37,25.1,45.0,1,R32,0.15,12.33,22.96,False,18.78,False,8.0,0.0187
221,4,17.3,21.4,45.0,2,R32,0.3,8.97,17.11,False,20.12,False,8.0,0.0375
221,5,18.8,23.6,69.0,4,R32,0.6,17.58,15.03,False,24.43,False,8.0,0.075
222,22,20.94,22.4,61.5,2,R32,0.3,14.63,18.11,False,23.75,False,8.0,0.0375
222,23,19.65,23.2,56.7,4,R32,0.6,14.13,14.63,False,25.28,False,8.0,0.075
222,0,19.0,21.2,58.7,1,R32,0.15,12.79,19.06,False,20.4,False,8.0,0.0187
222,1,16.9,23.7,61.7,3,R32,0.45,15.91,17.27,False,21.12,False,8.0,0.0562
222,2,16.47,22.1,43.7,1,R32,0.15,9.17,19.96,False,17.88,False,8.0,0.0187
222,3,16.64,22.9,69.8,4,R32,0.6,17.09,14.33,False,22.27,False,8.0,0.075
222,4,16.0,22.2,68.2,1,R32,0.15,16.06,20.06,False,17.4,False,8.0,0.0187
222,5,17.53,23.4,49.6,1,R32,0.15,12.26,21.26,False,18.93,False,8.0,0.0187
223,22,21.88,23.3,53.2,2,R32,0.3,13.24,19.01,False,24.69,False,8.0,0.0375
223,23,19.94,23.3,43.6,1,R32,0.15,10.22,21.16,False,21.35,False,8.0,0.0187
223,0,17.35,24.5,53.7,1,R32,0.15,14.49,22.36,False,18.75,False,8.0,0.0187
223,1,17.36,23.2,42.3,2,R32,0.3,9.68,18.91,False,20.17,False,8.0,0.0375
223,2,15.85,22.1,35.4,1,R32,0.15,6.08,19.96,False,17.26,False,8.0,0.0187
223,3,16.61,24.1,70.4,2,R32,0.3,18.37,19.81,False,19.42,False,8.0,0.0375
223,4,16.66,21.5,46.4,1,R32,0.15,9.52,19.36,False,18.07,False,8.0,0.0187
223,5,17.63,23.3,66.4,4,R32,0.6,16.68,14.73,False,23.25,False,8.0,0.075
224,22,20.96,24.2,66.4,1,R32,0.15,17.54,22.06,False,22.36,False,8.0,0.0187
224,23,19.99,23.3,52.7,3,R32,0.45,13.09,16.87,False,24.21,False,8.0,0.0562
224,0,19.0,23.8,28.1,1,R32,0.15,4.24,21.66,False,20.41,False,8.0,0.0187
224,1,17.43,22.6,69.1,1,R32,0.15,16.64,20.46,False,18.84,False,8.0,0.0187
224,2,17.13,25.3,55.9,4,R32,0.6,15.86,16.73,False,22.76,False,8.0,0.075
224,3,17.37,24.1,55.3,1,R32,0.15,14.58,21.96,False,18.78,False,8.0,0.0187
224,4,18.32,23.9,44.1,3,R32,0.45,10.93,17.47,False,22.54,False,8.0,0.0562
224,5,17.41,21.8,48.6,4,R32,0.6,10.48,13.23,False,23.03,False,8.0,0.075
225,22,20.88,22.3,61.9,3,R32,0.45,14.64,15.87,False,25.1,False,8.0,0.0562
225,23,18.25,22.8,42.2,1,R32,0.15,9.28,20.66,False,19.66,False,8.0,0.0187
225,0,17.48,25.0,63.9,2,R32,0.3,17.69,20.71,False,20.29,False,8.0,0.0375
225,1,18.09,24.5,62.8,3,R32,0.45,16.94,18.07,False,22.31,False,8.0,0.0562
225,2,17.76,23.5,69.7,1,R32,0.15,17.64,21.36,False,19.16,False,8.0,0.0187
225,3,16.74,22.0,32.5,2,R32,0.3,4.76,17.71,False,19.55,False,8.0,0.0375
225,4,16.37,22.9,53.4,1,R32,0.15,12.92,20.76,False,17.77,False,8.0,0.0187
225,5,17.79,22.8,47.8,1,R32,0.15,11.15,20.66,False,19.2,False,8.0,0.0187
226,22,20.16,21.7,55.9,4,R32,0.6,12.51,13.13,False,25.79,False,8.0,0.075
226,23,19.5,20.6,41.4,3,R32,0.45,7.02,14.17,False,23.72,False,8.0,0.0562
226,0,18.44,23.3,62.5,2,R32,0.3,15.73,19.01,False,21.25,False,8.0,0.0375
226,1,16.56,23.7,43.8,4,R32,0.6,10.65,15.13,False,22.19,False,8.0,0.075
226,2,16.19,24.6,83.1,1,R32,0.15,21.54,22.46,False,17.59,False,8.0,0.0187
226,3,16.04,25.0,52.3,3,R32,0.45,14.55,18.57,False,20.26,False,8.0,0.0562
226,4,15.8,22.3,44.8,1,R32,0.15,9.72,20.16,False,17.21,False,8.0,0.0187
226,5,17.75,24.8,79.9,4,R32,0.6,21.09,16.23,False,23.38,False,8.0,0.075
227,22,19.7,23.3,73.4,1,R32,0.15,18.27,21.16,False,21.11,False,8.0,0.0187
227,23,18.49,23.0,59.4,2,R32,0.3,14.66,18.71,False,21.3,False,8.0,0.0375
227,0,17.42,22.6,55.4,1,R32,0.15,13.21,20.46,False,18.83,False,8.0,0.0187
227,1,18.21,22.3,64.3,1,R32,0.15,15.23,20.16,False,19.62,False,8.0,0.0187
227,2,17.28,22.1,55.5,2,R32,0.3,12.77,17.81,False,20.09,False,8.0,0.0375
227,3,17.03,20.9,65.6,4,R32,0.6,14.21,12.33,False,22.65,False,8.0,0.075
227,4,15.34,22.8,70.9,4,R32,0.6,17.24,14.23,False,20.97,False,8.0,0.075
227,5,18.45,23.2,61.2,3,R32,0.45,15.31,16.77,False,22.67,False,8.0,0.0562
228,22,19.6,21.7,63.7,4,R32,0.6,14.52,13.13,False,25.22,False,8.0,0.075
228,23,19.12,22.3,62.3,3,R32,0.45,14.74,15.87,False,23.34,False,8.0,0.0562
228,0,16.93,22.4,34.9,1,R32,0.15,6.14,20.26,False,18.34,False,8.0,0.0187
228,1,17.09,22.1,57.4,3,R32,0.45,13.29,15.67,False,21.31,False,8.0,0.0562
228,2,15.77,20.7,74.0,1,R32,0.15,15.9,18.56,False,17.18,False,8.0,0.0187
228,3,15.99,22.6,39.4,4,R32,0.6,8.09,14.03,False,21.61,False,8.0,0.075
228,4,15.72,22.4,81.9,2,R32,0.3,19.15,18.11,False,18.53,False,8.0,0.0375
228,5,16.46,22.8,69.9,1,R32,0.15,17.02,20.66,False,17.87,False,8.0,0.0187
229,22,18.93,25.9,54.3,3,R32,0.45,15.96,19.47,False,23.15,False,8.0,0.0562
229,23,18.31,22.3,61.9,2,R32,0.3,14.64,18.01,False,21.12,False,8.0,0.0375
229,0,17.1,23.0,66.8,4,R32,0.6,16.49,14.43,False,22.72,False,8.0,0.075
229,1,17.33,21.3,55.5,2,R32,0.3,12.03,17.01,False,20.14,False,8.0,0.0375
229,2,15.57,22.3,51.4,2,R32,0.3,11.79,18.01,False,18.38,False,8.0,0.0375
229,3,16.04,20.2,72.3,4,R32,0.6,15.05,11.63,False,21.67,False,8.0,0.075
229,4,15.67,20.9,56.1,2,R32,0.3,11.82,16.61,False,18.48,False,8.0,0.0375
229,5,17.51,22.9,51.4,2,R32,0.3,12.34,18.61,False,20.33,False,8.0,0.0375
230,22,19.63,23.2,54.2,1,R32,0.15,13.43,21.06,False,21.04,False,8.0,0.0187
230,23,18.27,26.0,61.6,1,R32,0.15,18.05,23.86,False,19.67,False,8.0,0.0187
230,0,17.33,23.8,35.7,4,R32,0.6,7.7,15.23,False,22.95,False,8.0,0.075
230,1,16.28,24.9,58.3,3,R32,0.45,16.15,18.47,False,20.5,False,8.0,0.0562
230,2,16.17,25.1,69.4,1,R32,0.15,19.1,22.96,False,17.58,False,8.0,0.0187
230,3,16.14,22.9,57.8,1,R32,0.15,14.14,20.76,False,17.55,False,8.0,0.0187
230,4,16.45,24.4,46.3,1,R32,0.15,12.13,22.26,False,17.86,False,8.0,0.0187
230,5,16.31,22.1,54.7,1,R32,0.15,12.55,19.96,False,17.71,False,8.0,0.0187
231,22,19.95,22.5,52.8,3,R32,0.45,12.38,16.07,False,24.17,False,8.0,0.0562
231,23,17.08,24.8,65.5,3,R32,0.45,17.89,18.37,False,21.3,False,8.0,0.0562
231,0,18.01,21.3,76.2,4,R32,0.6,16.94,12.73,False,23.63,False,8.0,0.075
231,1,16.1,21.3,41.4,3,R32,0.45,7.65,14.87,False,20.32,False,8.0,0.0562
231,2,15.88,23.7,61.4,1,R32,0.15,15.83,21.56,False,17.28,False,8.0,0.0187
231,3,16.46,21.5,53.3,1,R32,0.15,11.6,19.36,False,17.86,False,8.0,0.0187
231,4,15.16,24.6,28.3,2,R32,0.3,5.02,20.31,False,17.97,False,8.0,0.0375
231,5,16.5,21.3,62.1,1,R32,0.15,13.75,19.16,False,17.9,False,8.0,0.0187
232,22,19.08,22.5,72.0,3,R32,0.45,17.2,16.07,False,23.3,False,8.0,0.0562
232,23,18.94,21.2,70.6,3,R32,0.45,15.64,14.77,False,23.16,False,8.0,0.0562
232,0,17.53,22.0,79.4,4,R32,0.6,18.27,13.43,False,23.16,False,8.0,0.075
232,1,16.86,23.7,72.5,4,R32,0.6,18.46,15.13,False,22.49,False,8.0,0.075
232,2,16.09,21.4,50.2,1,R32,0.15,10.6,19.26,False,17.5,False,8.0,0.0187
232,3,16.03,24.3,74.3,3,R32,0.45,19.43,17.87,False,20.25,False,8.0,0.0562
232,4,15.53,23.6,55.4,1,R32,0.15,14.14,21.46,False,16.93,False,8.0,0.0187
232,5,17.2,21.4,33.8,1,R32,0.15,4.79,19.26,False,18.6,False,8.0,0.0187
233,22,20.15,24.5,47.9,3,R32,0.45,12.73,18.07,False,24.37,False,8.0,0.0562
233,23,18.02,20.2,48.8,4,R32,0.6,9.08,11.63,False,23.64,False,8.0,0.075
233,0,17.76,24.0,72.2,1,R32,0.15,18.68,21.86,False,19.16,False,8.0,0.0187
233,1,16.42,23.6,45.4,1,R32,0.15,11.1,21.46,False,17.83,False,8.0,0.0187
233,2,15.5,21.3,50.8,4,R32,0.6,10.69,12.73,False,21.13,False,8.0,0.075
233,3,15.54,21.7,42.8,2,R32,0.3,8.5,17.41,False,18.35,False,8.0,0.0375
233,4,16.24,22.2,47.6,2,R32,0.3,10.54,17.91,False,19.06,False,8.0,0.0375
233,5,16.73,22.7,44.6,4,R32,0.6,10.02,14.13,False,22.36,False,8.0,0.075
234,22,19.02,24.3,54.2,1,R32,0.15,14.45,22.16,False,20.43,False,8.0,0.0187
234,23,18.32,24.4,60.5,4,R32,0.6,16.26,15.83,False,23.94,False,8.0,0.075
234,0,17.68,21.4,53.2,3,R32,0.45,11.48,14.97,False,21.9,False,8.0,0.0562
234,1,17.4,24.4,43.5,2,R32,0.3,11.18,20.11,False,20.21,False,8.0,0.0375
234,2,16.71,23.0,50.3,4,R32,0.6,12.1,14.43,False,22.34,False,8.0,0.075
234,3,16.58,21.8,63.3,4,R32,0.6,14.51,13.23,False,22.21,False,8.0,0.075
234,4,16.05,20.7,48.5,2,R32,0.3,9.44,16.41,False,18.87,False,8.0,0.0375
234,5,17.14,24.9,48.8,1,R32,0.15,13.39,22.76,False,18.55,False,8.0,0.0187
235,22,19.35,23.1,63.3,2,R32,0.3,15.74,18.81,False,22.16,False,8.0,0.0375
235,23,17.95,22.0,55.6,1,R32,0.15,12.71,19.86,False,19.35,False,8.0,0.0187
235,0,16.92,25.7,58.6,3,R32,0.45,16.98,19.27,False,21.14,False,8.0,0.0562
235,1,16.04,25.7,52.0,2,R32,0.3,15.1,21.41,False,18.85,False,8.0,0.0375
235,2,15.8,22.8,55.4,1,R32,0.15,13.4,20.66,False,17.21,False,8.0,0.0187
235,3,15.76,22.0,69.8,4,R32,0.6,16.23,13.43,False,21.39,False,8.0,0.075
235,4,15.82,20.6,80.1,4,R32,0.6,17.05,12.03,False,21.44,False,8.0,0.075
235,5,16.88,20.0,39.6,1,R32,0.15,5.83,17.86,False,18.28,False,8.0,0.0187
236,22,18.09,22.6,80.7,2,R32,0.3,19.11,18.31,False,20.9,False,8.0,0.0375
236,23,17.2,23.6,46.8,2,R32,0.3,11.56,19.31,False,20.02,False,8.0,0.0375
236,0,17.64,23.8,62.5,3,R32,0.45,16.21,17.37,False,21.86,False,8.0,0.0562
236,1,15.45,24.1,55.7,1,R32,0.15,14.69,21.96,False,16.85,False,8.0,0.0187
236,2,15.31,22.4,51.9,4,R32,0.6,12.03,13.83,False,20.93,False,8.0,0.075
236,3,15.52,25.2,24.9,3,R32,0.45,3.71,18.77,False,19.74,False,8.0,0.0562
236,4,17.06,20.9,55.4,1,R32,0.15,11.63,18.76,False,18.47,False,8.0,0.0187
236,5,16.56,22.7,64.6,4,R32,0.6,15.68,14.13,False,22.18,False,8.0,0.075
237,22,20.49,20.8,48.8,4,R32,0.6,9.63,12.23,False,26.11,False,8.0,0.075
237,23,17.97,21.0,51.2,2,R32,0.3,10.53,16.71,False,20.78,False,8.0,0.0375
237,0,17.01,25.4,43.4,3,R32,0.45,12.05,18.97,False,21.23,False,8.0,0.0562
237,1,17.25,21.7,68.3,3,R32,0.45,15.6,15.27,False,21.47,False,8.0,0.0562
237,2,15.79,21.1,65.6,3,R32,0.45,14.4,14.67,False,20.01,False,8.0,0.0562
237,3,14.69,21.9,51.3,3,R32,0.45,11.39,15.47,False,18.91,False,8.0,0.0562
237,4,16.16,21.9,59.3,1,R32,0.15,13.6,19.76,False,17.57,False,8.0,0.0187
237,5,16.27,22.4,58.9,3,R32,0.45,13.97,15.97,False,20.49,False,8.0,0.0562
238,22,19.44,22.9,33.4,2,R32,0.3,5.94,18.61,False,22.25,False,8.0,0.0375
238,23,18.17,20.4,36.7,2,R32,0.3,5.09,16.11,False,20.98,False,8.0,0.0375
238,0,17.23,22.8,52.2,1,R32,0.15,12.49,20.66,False,18.63,False,8.0,0.0187
238,1,16.47,24.1,41.2,4,R32,0.6,10.09,15.53,False,22.09,False,8.0,0.075
238,2,15.31,23.8,45.2,3,R32,0.45,11.22,17.37,False,19.53,False,8.0,0.0562
238,3,16.37,24.1,76.8,3,R32,0.45,19.77,17.67,False,20.59,False,8.0,0.0562
238,4,15.51,21.5,27.1,3,R32,0.45,1.75,15.07,False,19.73,False,8.0,0.0562
238,5,15.92,25.3,69.6,2,R32,0.3,19.34,21.01,False,18.73,False,8.0,0.0375
239,22,17.96,22.8,38.4,4,R32,0.6,7.89,14.23,False,23.58,False,8.0,0.075
239,23,18.43,22.5,51.5,4,R32,0.6,12.0,13.93,False,24.06,False,8.0,0.075
239,0,16.59,22.1,55.4,2,R32,0.3,12.74,17.81,False,19.4,False,8.0,0.0375
239,1,16.5,21.9,59.4,2,R32,0.3,13.63,17.61,False,19.31,False,8.0,0.0375
239,2,14.66,21.5,40.8,4,R32,0.6,7.61,12.93,False,20.28,False,8.0,0.075
239,3,15.99,25.7,63.0,3,R32,0.45,18.13,19.27,False,20.21,False,8.0,0.0562
239,4,15.95,22.8,73.2,2,R32,0.3,17.75,18.51,False,18.77,False,8.0,0.0375
239,5,15.38,23.9,53.9,1,R32,0.15,13.99,21.76,False,16.79,False,8.0,0.0187
240,22,18.51,22.3,61.4,1,R32,0.15,14.51,20.16,False,19.91,False,8.0,0.0187
240,23,17.41,23.4,60.9,4,R32,0.6,15.42,14.83,False,23.04,False,8.0,0.075
240,0,18.49,23.4,41.4,2,R32,0.3,9.54,19.11,False,21.31,False,8.0,0.0375
240,1,15.36,22.3,47.0,3,R32,0.45,10.44,15.87,False,19.58,False,8.0,0.0562
240,2,15.9,20.0,44.4,2,R32,0.3,7.5,15.71,False,18.71,False,8.0,0.0375
240,3,15.11,23.4,31.5,1,R32,0.15,5.53,21.26,False,16.52,False,8.0,0.0187
240,4,14.97,23.3,76.9,1,R32,0.15,19.02,21.16,False,16.38,False,8.0,0.0187
240,5,16.24,24.9,65.4,2,R32,0.3,17.96,20.61,False,19.05,False,8.0,0.0375
241,22,19.68,21.2,60.3,3,R32,0.45,13.2,14.77,False,23.9,False,8.0,0.0562
241,23,16.92,24.9,49.2,4,R32,0.6,13.51,16.33,False,22.54,False,8.0,0.075
241,0,15.94,25.7,50.0,4,R32,0.6,14.49,17.13,False,21.57,False,8.0,0.075
241,1,16.27,22.4,45.2,1,R32,0.15,9.94,20.26,False,17.68,False,8.0,0.0187
241,2,14.67,25.1,73.6,2,R32,0.3,20.05,20.81,False,17.49,False,8.0,0.0375
241,3,15.77,23.0,71.3,1,R32,0.15,17.52,20.86,False,17.17,False,8.0,0.0187
241,4,15.76,26.0,55.8,3,R32,0.45,16.49,19.57,False,19.98,False,8.0,0.0562
241,5,16.93,23.5,42.7,2,R32,0.3,10.09,19.21,False,19.74,False,8.0,0.0375
242,22,18.65,24.2,68.4,4,R32,0.6,18.01,15.63,False,24.28,False,8.0,0.075
242,23,17.84,23.4,63.0,4,R32,0.6,15.95,14.83,False,23.46,False,8.0,0.075
242,0,16.93,23.0,49.6,1,R32,0.15,11.89,20.86,False,18.34,False,8.0,0.0187
242,1,15.96,24.9,55.9,2,R32,0.3,15.49,20.61,False,18.77,False,8.0,0.0375
242,2,16.26,24.9,46.8,4,R32,0.6,12.74,16.33,False,21.89,False,8.0,0.075
242,3,15.66,22.3,50.9,1,R32,0.15,11.64,20.16,False,17.06,False,8.0,0.0187
242,4,15.02,22.3,44.2,3,R32,0.45,9.52,15.87,False,19.24,False,8.0,0.0562
242,5,14.76,23.1,55.1,2,R32,0.3,13.59,18.81,False,17.57,False,8.0,0.0375
243,22,18.85,22.4,36.0,3,R32,0.45,6.59,15.97,False,23.07,False,8.0,0.0562
243,23,17.1,22.2,42.4,1,R32,0.15,8.81,20.06,False,18.51,False,8.0,0.0187
243,0,16.13,22.9,53.3,4,R32,0.6,12.9,14.33,False,21.76,False,8.0,0.075
243,1,15.84,24.3,56.6,3,R32,0.45,15.12,17.87,False,20.06,False,8.0,0.0562
243,2,15.68,25.1,51.4,2,R32,0.3,14.37,20.81,False,18.49,False,8.0,0.0375
243,3,15.9,20.7,46.2,4,R32,0.6,8.72,12.13,False,21.53,False,8.0,0.075
243,4,13.47,21.4,62.0,4,R32,0.6,13.82,12.83,False,19.1,False,8.0,0.075
243,5,16.07,23.8,54.1,4,R32,0.6,13.96,15.23,False,21.7,False,8.0,0.075
244,22,18.83,24.7,47.7,3,R32,0.45,12.85,18.27,False,23.05,False,8.0,0.0562
244,23,16.92,22.9,66.7,3,R32,0.45,16.37,16.47,False,21.14,False,8.0,0.0562
244,0,16.72,22.4,50.6,2,R32,0.3,11.64,18.11,False,19.53,False,8.0,0.0375
244,1,15.39,25.2,65.8,4,R32,0.6,18.35,16.63,False,21.02,False,8.0,0.075
244,2,16.06,22.6,44.4,1,R32,0.15,9.86,20.46,False,17.46,False,8.0,0.0187
244,3,15.19,25.9,52.0,1,R32,0.15,15.29,23.76,False,16.59,False,8.0,0.0187
244,4,15.51,25.3,41.3,3,R32,0.45,11.21,18.87,False,19.72,False,8.0,0.0562
244,5,15.46,21.1,55.0,3,R32,0.45,11.7,14.67,False,19.68,False,8.0,0.0562
245,22,17.89,23.1,66.0,2,R32,0.3,16.4,18.81,False,20.7,False,8.0,0.0375
245,23,17.71,25.8,63.3,4,R32,0.6,18.3,17.23,False,23.34,False,8.0,0.075
245,0,17.01,20.4,57.5,2,R32,0.3,11.72,16.11,False,19.82,False,8.0,0.0375
245,1,15.16,20.2,67.2,1,R32,0.15,13.92,18.06,False,16.56,False,8.0,0.0187
245,2,15.59,23.0,68.1,3,R32,0.45,16.8,16.57,False,19.81,False,8.0,0.0562
245,3,16.38,23.4,58.0,1,R32,0.15,14.66,21.26,False,17.79,False,8.0,0.0187
245,4,15.17,20.6,44.0,3,R32,0.45,7.91,14.17,False,19.39,False,8.0,0.0562
245,5,14.35,22.5,63.6,3,R32,0.45,15.25,16.07,False,18.57,False,8.0,0.0562
246,22,18.25,23.7,36.2,4,R32,0.6,7.82,15.13,False,23.87,False,8.0,0.075
246,23,17.67,22.7,65.1,2,R32,0.3,15.8,18.41,False,20.48,False,8.0,0.0375
246,0,15.94,22.5,51.7,3,R32,0.45,12.06,16.07,False,20.16,False,8.0,0.0562
246,1,15.36,20.0,53.9,1,R32,0.15,10.38,17.86,False,16.77,False,8.0,0.0187
246,2,14.83,22.9,41.8,2,R32,0.3,9.23,18.61,False,17.64,False,8.0,0.0375
246,3,15.97,20.5,58.6,4,R32,0.6,12.11,11.93,False,21.6,False,8.0,0.075
246,4,15.44,25.7,62.9,4,R32,0.6,18.1,17.13,False,21.06,False,8.0,0.075
246,5,16.22,25.0,64.6,1,R32,0.15,17.86,22.86,False,17.62,False,8.0,0.0187
247,22,17.78,25.3,53.7,3,R32,0.45,15.23,18.87,False,22.0,False,8.0,0.0562
247,23,17.51,24.6,64.4,2,R32,0.3,17.43,20.31,False,20.33,False,8.0,0.0375
247,0,16.05,20.6,32.5,2,R32,0.3,3.53,16.31,False,18.87,False,8.0,0.0375
247,1,15.61,23.4,60.8,2,R32,0.3,15.4,19.11,False,18.43,False,8.0,0.0375
247,2,15.15,22.0,59.4,2,R32,0.3,13.72,17.71,False,17.96,False,8.0,0.0375
247,3,14.91,21.5,54.7,4,R32,0.6,11.99,12.93,False,20.53,False,8.0,0.075
247,4,15.1,23.5,51.8,1,R32,0.15,13.01,21.36,False,16.5,False,8.0,0.0187
247,5,15.61,22.4,63.4,2,R32,0.3,15.11,18.11,False,18.42,False,8.0,0.0375
248,22,18.49,23.2,48.8,4,R32,0.6,11.83,14.63,False,24.11,False,8.0,0.075
248,23,16.72,26.0,67.7,4,R32,0.6,19.56,17.43,False,22.34,False,8.0,0.075
248,0,16.7,23.3,44.5,2,R32,0.3,10.53,19.01,False,19.51,False,8.0,0.0375
248,1,15.09,24.7,53.2,3,R32,0.45,14.53,18.27,False,19.31,False,8.0,0.0562
248,2,14.27,21.8,69.3,3,R32,0.45,15.93,15.37,False,18.48,False,8.0,0.0562
248,3,14.69,25.2,54.4,1,R32,0.15,15.34,23.06,False,16.09,False,8.0,0.0187
248,4,15.67,20.0,54.4,4,R32,0.6,10.52,11.43,False,21.3,False,8.0,0.075
248,5,15.21,25.4,38.1,1,R32,0.15,10.08,23.26,False,16.61,False,8.0,0.0187
249,22,19.28,23.4,31.4,1,R32,0.15,5.48,21.26,False,20.69,False,8.0,0.0187
249,23,17.49,24.3,69.8,4,R32,0.6,18.43,15.73,False,23.12,False,8.0,0.075
249,0,16.8,23.9,42.2,2,R32,0.3,10.27,19.61,False,19.61,False,8.0,0.0375
249,1,16.38,23.8,61.3,3,R32,0.45,15.9,17.37,False,20.6,False,8.0,0.0562
249,2,14.4,22.7,42.5,2,R32,0.3,9.3,18.41,False,17.21,False,8.0,0.0375
249,3,15.79,23.0,56.9,2,R32,0.3,13.99,18.71,False,18.6,False,8.0,0.0375
249,4,15.73,23.7,50.4,3,R32,0.45,12.78,17.27,False,19.95,False,8.0,0.0562
249,5,15.61,22.0,66.3,1,R32,0.15,15.42,19.86,False,17.02,False,8.0,0.0187
250,22,17.34,22.4,36.2,4,R32,0.6,6.67,13.83,False,22.96,False,8.0,0.075
250,23,16.26,22.0,44.5,2,R32,0.3,9.35,17.71,False,19.08,False,8.0,0.0375
250,0,16.25,22.3,49.2,4,R32,0.6,11.13,13.73,False,21.87,False,8.0,0.075
250,1,14.71,22.2,49.7,3,R32,0.45,11.19,15.77,False,18.93,False,8.0,0.0562
250,2,14.67,23.5,31.7,3,R32,0.45,5.71,17.07,False,18.89,False,8.0,0.0562
250,3,13.23,24.0,62.5,3,R32,0.45,16.39,17.57,False,17.45,False,8.0,0.0562
250,4,15.37,23.7,55.0,3,R32,0.45,14.12,17.27,False,19.59,False,8.0,0.0562
250,5,15.32,21.1,34.6,3,R32,0.45,4.87,14.67,False,19.54,False,8.0,0.0562
251,22,19.3,22.1,54.6,4,R32,0.6,12.52,13.53,False,24.93,False,8.0,0.075
251,23,17.13,26.0,52.4,3,R32,0.45,15.5,19.57,False,21.34,False,8.0,0.0562
251,0,16.51,21.0,52.4,1,R32,0.15,10.88,18.86,False,17.91,False,8.0,0.0187
251,1,15.87,25.6,33.1,3,R32,0.45,8.17,19.17,False,20.09,False,8.0,0.0562
251,2,15.5,23.0,55.7,1,R32,0.15,13.66,20.86,False,16.9,False,8.0,0.0187
251,3,14.45,21.1,45.3,4,R32,0.6,8.8,12.53,False,20.07,False,8.0,0.075
251,4,15.45,24.8,35.5,3,R32,0.45,8.5,18.37,False,19.67,False,8.0,0.0562
251,5,14.86,24.0,56.0,3,R32,0.45,14.68,17.57,False,19.08,False,8.0,0.0562
252,22,19.18,25.4,51.6,1,R32,0.15,14.71,23.26,False,20.59,False,8.0,0.0187
252,23,17.79,26.0,77.0,1,R32,0.15,21.65,23.86,False,19.2,False,8.0,0.0187
252,0,14.77,20.4,58.1,4,R32,0.6,11.88,11.83,False,20.4,False,8.0,0.075
252,1,14.93,24.8,63.2,2,R32,0.3,17.33,20.51,False,17.75,False,8.0,0.0375
252,2,14.99,20.8,45.0,4,R32,0.6,8.43,12.23,False,20.61,False,8.0,0.075
252,3,13.29,22.7,65.3,2,R32,0.3,15.85,18.41,False,16.1,False,8.0,0.0375
252,4,14.62,24.5,49.4,4,R32,0.6,13.21,15.93,False,20.24,False,8.0,0.075
252,5,15.17,22.9,55.4,3,R32,0.45,13.49,16.47,False,19.39,False,8.0,0.0562
253,22,17.31,23.0,52.9,2,R32,0.3,12.87,18.71,False,20.13,False,8.0,0.0375
253,23,16.74,21.4,58.5,3,R32,0.45,12.92,14.97,False,20.96,False,8.0,0.0562
253,0,15.68,23.7,35.5,4,R32,0.6,7.53,15.13,False,21.3,False,8.0,0.075
253,1,15.81,25.7,42.8,3,R32,0.45,12.11,19.27,False,20.03,False,8.0,0.0562
253,2,14.29,22.2,77.5,4,R32,0.6,18.08,13.63,False,19.92,False,8.0,0.075
253,3,13.99,21.3,27.0,1,R32,0.15,1.53,19.16,False,15.4,False,8.0,0.0187
253,4,14.37,24.4,45.5,1,R32,0.15,11.86,22.26,False,15.77,False,8.0,0.0187
253,5,14.65,21.4,62.9,1,R32,0.15,14.04,19.26,False,16.06,False,8.0,0.0187
254,22,17.79,24.3,45.1,2,R32,0.3,11.64,20.01,False,20.61,False,8.0,0.0375
254,23,18.07,24.7,67.6,4,R32,0.6,18.3,16.13,False,23.69,False,8.0,0.075
254,0,16.52,22.5,47.0,4,R32,0.6,10.62,13.93,False,22.14,False,8.0,0.075
254,1,16.06,23.9,41.3,3,R32,0.45,9.95,17.47,False,20.28,False,8.0,0.0562
254,2,14.96,21.9,51.4,4,R32,0.6,11.42,13.33,False,20.58,False,8.0,0.075
254,3,13.48,22.8,33.3,2,R32,0.3,5.81,18.51,False,16.29,False,8.0,0.0375
254,4,15.64,25.3,35.8,2,R32,0.3,9.07,21.01,False,18.46,False,8.0,0.0375
254,5,13.98,25.0,62.4,1,R32,0.15,17.31,22.86,False,15.39,False,8.0,0.0187
255,22,17.37,23.7,46.5,3,R32,0.45,11.55,17.27,False,21.59,False,8.0,0.0562
255,23,16.59,21.2,48.0,2,R32,0.3,9.75,16.91,False,19.4,False,8.0,0.0375
255,0,15.23,22.0,50.2,1,R32,0.15,11.15,19.86,False,16.64,False,8.0,0.0187
255,1,15.08,22.1,64.2,4,R32,0.6,15.02,13.53,False,20.7,False,8.0,0.075
255,2,14.84,22.3,50.6,2,R32,0.3,11.55,18.01,False,17.65,False,8.0,0.0375
